point_index,x,y,z,gap_effect,gap_effect_normalized,gap_baseline,homo_effect,homo_effect_normalized,homo_baseline,lumo_effect,lumo_effect_normalized,lumo_baseline
398,11.947913,24.724619,16.289387,-0.00713900974438,-0.624651279094601,0.7277855840285482,-0.19828914863905,0.8823223309028865,1.7785305759749417,-0.20542815838343,0.7148063413428603,2.50631616000349
399,10.152705,23.389793,12.263486,-0.008266922492,-0.6285346332293951,0.7277855840285482,-0.23802871414631,0.7227685826637511,1.7785305759749417,-0.24629563663832,0.2626517945319513,2.50631616000349
400,9.618345,21.087571,11.88291,0.08459993239471,-0.30879812376037563,0.7277855840285482,-0.33258357359857,0.3431322668847936,1.7785305759749417,-0.24798364120387,0.24397584553919227,2.50631616000349
401,10.859667,23.821369,11.65756,-0.01468149442349,-0.6506197231316491,0.7277855840285482,-0.22757721831642,0.7647311787082396,1.7785305759749417,-0.24225871273991,0.30731600122489255,2.50631616000349
402,10.404508,20.560264,11.539783,0.10393395733004,-0.24223192364139157,0.7277855840285482,-0.35271576364158,0.26230183150829145,1.7785305759749417,-0.24878180631154,0.23514500992247234,2.50631616000349
403,8.750699,21.449216,12.244548,0.080117680333,-0.32423032107684324,0.7277855840285482,-0.31801425932404,0.4016278410588625,1.7785305759749417,-0.23789657899105,0.35557830397924395,2.50631616000349
404,9.227345,23.737899,12.048731,-0.0018936920941,-0.6065918804146014,0.7277855840285482,-0.22781570164347,0.763773671794471,1.7785305759749417,-0.22970939373757,0.44616067402066584,2.50631616000349
405,7.063506,23.139174,10.868588,0.00991846370217,-0.5659231459321967,0.7277855840285482,-0.22569792045943,0.7722765308859263,1.7785305759749417,-0.21577945675726,0.6002803949183686,2.50631616000349
406,6.886216,22.150857,10.741995,0.02400316117956,-0.5174301500851687,0.7277855840285482,-0.2412560378965,0.7098109271244644,1.7785305759749417,-0.21725287671695,0.5839785930312884,2.50631616000349
407,6.308819,22.836557,10.247981,0.01371101948752,-0.552865542654325,0.7277855840285482,-0.21528792928553,0.8140724863708606,1.7785305759749417,-0.20157690979801,0.7574162510597235,2.50631616000349
408,7.109913,23.921903,10.245468,0.001693426075,-0.5942415898417152,0.7277855840285482,-0.21099537976962,0.8313070070814705,1.7785305759749417,-0.20930195369463,0.671946976435404,2.50631616000349
409,7.046697,21.393237,10.066835,0.03062130324567,-0.4946441771352985,0.7277855840285482,-0.25037612878268,0.6731939015833632,1.7785305759749417,-0.21975482553701,0.556297229189296,2.50631616000349
410,6.307218,21.982887,9.697005,0.01915748276851,-0.5341136083873648,0.7277855840285482,-0.22197862286531,0.7872094538905885,1.7785305759749417,-0.2028211400968,0.7436501854520303,2.50631616000349
411,6.425536,23.593823,9.570308,0.00552754585493,-0.5810408835529488,0.7277855840285482,-0.20216350038822,0.8667668678351286,1.7785305759749417,-0.19663595453329,0.8120825892809993,2.50631616000349
412,7.39527,24.169774,9.316704,-0.00297622890794,-0.6103190071989764,0.7277855840285482,-0.20544189124266,0.8536041786526503,1.7785305759749417,-0.2084181201506,0.6817256408556722,2.50631616000349
413,6.882972,21.461628,9.06132,0.01891754976572,-0.5349396871956982,0.7277855840285482,-0.2288620436679,0.7595726245558585,1.7785305759749417,-0.20994449390219,0.6648379624036338,2.50631616000349
414,6.210166,22.766737,9.043729,0.01009141415614,-0.5653276851024862,0.7277855840285482,-0.20355934313922,0.8611625805201657,1.7785305759749417,-0.19346792898308,0.8471333733789681,2.50631616000349
415,6.839307,23.626504,8.656622,0.0019103413958,-0.5934947599032236,0.7277855840285482,-0.19925461178979,0.8784460111062045,1.7785305759749417,-0.19734427039399,0.8042458386257159,2.50631616000349
416,7.817382,23.738872,8.455372,-0.00550563297045,-0.6190276344801555,0.7277855840285482,-0.20779931826821,0.8441391451696341,1.7785305759749417,-0.21330495123866,0.6276581282437619,2.50631616000349
417,6.771896,22.22521,8.383647,0.00924284848336,-0.568249259507056,0.7277855840285482,-0.20908202476403,0.8389890981903485,1.7785305759749417,-0.19983917628068,0.7766423972414362,2.50631616000349
418,8.063865,22.803518,8.082506,-0.00619639835064,-0.6214059093963613,0.7277855840285482,-0.2179574735878,0.8033543067913733,1.7785305759749417,-0.22415387193844,0.5076265277666865,2.50631616000349
419,8.054456,22.596497,14.312064,0.02233037811531,-0.5231894688293499,0.7277855840285482,-0.24925855237281,0.6776809537909625,1.7785305759749417,-0.2269281742575,0.476931866354811,2.50631616000349
420,8.071641,21.644886,13.962442,0.06800194437811,-0.3659442687343859,0.7277855840285482,-0.29795807660616,0.48215310818645873,1.7785305759749417,-0.22995613222806,0.44343077887880056,2.50631616000349
421,8.25786,23.089557,13.460955,0.01807197520711,-0.5378509633253312,0.7277855840285482,-0.23950988725435,0.7168216952692321,1.7785305759749417,-0.22143791204724,0.5376756931715816,2.50631616000349
422,8.092633,22.161034,13.09953,0.049567841814,-0.4294120755878935,0.7277855840285482,-0.27589935483976,0.5707185389924483,1.7785305759749417,-0.22633151302576,0.4835332790271176,2.50631616000349
423,8.447557,23.510449,18.226364,-0.02513688065931,-0.686617159507304,0.7277855840285482,-0.21028984822434,0.8341397054543256,1.7785305759749417,-0.23542672888364,0.3829045302034719,2.50631616000349
424,7.205435,22.592475,17.086939,-0.02131915753644,-0.6734729061898557,0.7277855840285482,-0.21840244533437,0.8015677520286446,1.7785305759749417,-0.23972160287081,0.3353863841322384,2.50631616000349
425,7.256794,23.335297,16.387564,-0.01367722221588,-0.6471620579548787,0.7277855840285482,-0.21185921301628,0.8278387297966323,1.7785305759749417,-0.22553643523217,0.49232995684506164,2.50631616000349
426,6.936988,22.073522,16.274427,-0.00818826782402,-0.6282638286562883,0.7277855840285482,-0.22931559233788,0.7577516335767054,1.7785305759749417,-0.2375038601619,0.35992331404105715,2.50631616000349
427,8.023196,23.559048,15.780899,-0.00976772338021,-0.633701824882323,0.7277855840285482,-0.21899780280178,0.799177400894834,1.7785305759749417,-0.22876552618199,0.45660354999605657,2.50631616000349
428,7.145993,22.75837,15.563248,-0.00122631427489,-0.6042941278453822,0.7277855840285482,-0.22581470175632,0.7718076557634839,1.7785305759749417,-0.22704101603121,0.47568339389622305,2.50631616000349
429,7.835297,16.790436,17.872207,-0.0141481637165,-0.6487834888922785,0.7277855840285482,-0.2402881702963,0.7136969007489848,1.7785305759749417,-0.2544363340128,0.17258376270661224,2.50631616000349
430,7.938305,16.034223,17.219783,0.00527354729882,-0.581915389444635,0.7277855840285482,-0.23917716649994,0.7181575640137798,1.7785305759749417,-0.23390361920112,0.3997560952535062,2.50631616000349
431,7.78759,17.41463,17.075611,0.002541305962551643,-0.5913223765656173,0.7277855840285482,-0.2619784079372258,0.6266109280758552,1.7785305759749417,-0.2594371019746742,0.11725566153518341,2.50631616000349
432,8.641688,15.86196,16.529162,0.02833499038255005,-0.5025158520757267,0.7277855840285482,-0.25917408462494884,0.6378702433209209,1.7785305759749417,-0.2308390942423988,0.43366175699409837,2.50631616000349
433,7.950063,16.647034,16.411383,0.031329389116101836,-0.49220626853063654,0.7277855840285482,-0.2696895044036578,0.5956509935987657,1.7785305759749417,-0.23836011528755607,0.35044977506023645,2.50631616000349
434,9.436501,16.329104,19.793848,-0.05049456674135011,-0.7739225608366962,0.7277855840285482,-0.22881254007607388,0.7597713807205606,1.7785305759749417,-0.27930710681742443,-0.10258450033556499,2.50631616000349
435,11.097097,16.550116,18.368136,-0.019348500238502986,-0.6666880195198949,0.7277855840285482,-0.23715990995939817,0.7262568181977382,1.7785305759749417,-0.25650841019790116,0.14965847569505142,2.50631616000349
436,11.521927,17.251603,17.761206,-0.003987655657130329,-0.6138013051487048,0.7277855840285482,-0.2517908617871294,0.6675137701894687,1.7785305759749417,-0.2557785174442597,0.1577339513871152,2.50631616000349
437,10.931972,15.905611,17.602443,0.002783111752219458,-0.5904898498341788,0.7277855840285482,-0.24120307089876802,0.7100235888109532,1.7785305759749417,-0.23841995914654834,0.3497876673379714,2.50631616000349
438,11.414421,16.591427,17.007318,0.02645246481797703,-0.5089973050520018,0.7277855840285482,-0.26509955713733735,0.6140795617326475,1.7785305759749417,-0.23864709231936043,0.3472746838801215,2.50631616000349
439,11.175825,17.628533,16.879592,0.035137078133001376,-0.4790965622000821,0.7277855840285482,-0.2931417327546031,0.5014906551504292,1.7785305759749417,-0.25800465462160194,0.13310414574356177,2.50631616000349
440,7.432727,20.446517,15.270639,0.06729920756992169,-0.3683637607522823,0.7277855840285482,-0.3104453719296014,0.4320168082850391,1.7785305759749417,-0.2431461643596795,0.2974973067008313,2.50631616000349
441,7.74649,20.764514,14.365018,0.10774323788085616,-0.22911673772934582,0.7277855840285482,-0.34086569260076205,0.30987968565259827,1.7785305759749417,-0.23312245471990556,0.4083988372838645,2.50631616000349
442,7.328002,18.067911,15.961268,0.05955212620748662,-0.3950366221991274,0.7277855840285482,-0.3000516478658499,0.4737474515713096,1.7785305759749417,-0.2404995216583634,0.3267795521998129,2.50631616000349
443,7.927793,17.336948,15.599842,0.0840761765273006,-0.3106013922468954,0.7277855840285482,-0.3202269801100148,0.3927438009164399,1.7785305759749417,-0.236150803582714,0.37489342500693645,2.50631616000349
444,7.277998,17.810331,14.993177,0.11108343350545247,-0.2176165906504448,0.7277855840285482,-0.334337203397131,0.3360914700413269,1.7785305759749417,-0.22325376989167856,0.517585185614343,2.50631616000349
445,11.339908,17.608931,15.893031,0.12431686103702155,-0.17205447990149292,0.7277855840285482,-0.3599856399079895,0.23311338939187087,1.7785305759749417,-0.23566877887096815,0.3802265082897305,2.50631616000349
446,10.655723,16.961458,15.469002,0.1525601421414221,-0.07481410143395784,0.7277855840285482,-0.3818402543678905,0.14536744630244836,1.7785305759749417,-0.22928011222646827,0.45091021070349946,2.50631616000349
447,10.047005,17.295223,21.33517,-0.10198603365613201,-0.951205423692946,0.7277855840285482,-0.23264755416187666,0.7443738577700914,1.7785305759749417,-0.3346335878180082,-0.7147123098234929,2.50631616000349
448,10.995733,17.510512,21.072025,-0.09709945793432795,-0.9343811577430362,0.7277855840285482,-0.22942228591529967,0.7573232604937827,1.7785305759749417,-0.32652174384962773,-0.6249635098009463,2.50631616000349
449,10.414157,16.894571,20.488969,-0.08166892327345276,-0.8812545034837995,0.7277855840285482,-0.2283974399616593,0.7614380013366628,1.7785305759749417,-0.31006636323511216,-0.4429024802959749,2.50631616000349
450,8.059344,22.318899,21.367081,-0.07421294817815682,-0.8555839081506628,0.7277855840285482,-0.2135855502490438,0.8209075121877754,1.7785305759749417,-0.2877984984272004,-0.19653258544044427,2.50631616000349
451,7.756955,21.718902,20.588258,-0.07054869820101206,-0.8429680561446543,0.7277855840285482,-0.21692096117852522,0.8075158882753468,1.7785305759749417,-0.2874696593795374,-0.1928943362281379,2.50631616000349
452,11.93811,17.395982,22.646641,-0.08014404166049571,-0.8760044029514281,0.7277855840285482,-0.1990767530041302,0.8791601114127139,1.7785305759749417,-0.2792207946646261,-0.10162954950426129,2.50631616000349
453,11.529825,16.4837,22.503529,-0.0755075736885853,-0.8600412470180006,0.7277855840285482,-0.1952832354729399,0.8943910263305355,1.7785305759749417,-0.2707908091615252,-0.00836085670643627,2.50631616000349
454,11.665746,18.208208,22.101518,-0.09201106259399616,-0.9168620356956615,0.7277855840285482,-0.21706349807060898,0.8069436048317806,1.7785305759749417,-0.30907456066460526,-0.43192925510707336,2.50631616000349
455,10.705075,16.261069,21.939572,-0.07727295893072106,-0.8661193910003417,0.7277855840285482,-0.20289401367440552,0.8638338681542919,1.7785305759749417,-0.2801669726051266,-0.11209798739566135,2.50631616000349
456,11.785653,17.046739,21.717411,-0.07557950065476837,-0.8602888884088081,0.7277855840285482,-0.20314519148406163,0.8628253930868479,1.7785305759749417,-0.2787246921388298,-0.09614071040036198,2.50631616000349
457,9.014496,16.234964,23.884904,-0.0805361936006358,-0.8773545648867586,0.7277855840285482,-0.1892639679381718,0.9185582935003525,1.7785305759749417,-0.2698001615388077,0.002599590231479265,2.50631616000349
458,8.348575,16.850652,23.449071,-0.08637904787846262,-0.8974712559753875,0.7277855840285482,-0.1992411922308126,0.8784998904304302,1.7785305759749417,-0.28562024010927534,-0.1724325077102835,2.50631616000349
459,8.767275,16.076971,22.923047,-0.07765043742745492,-0.8674190329134068,0.7277855840285482,-0.19341581969546673,0.9018886721405359,1.7785305759749417,-0.27106625712292187,-0.011408391163505338,2.50631616000349
460,8.501935,16.90823,22.432702,-0.08873702560225638,-0.9055896698888474,0.7277855840285482,-0.21006822486006738,0.8350295198751854,1.7785305759749417,-0.298805250462324,-0.31831041932736537,2.50631616000349
461,10.834287,17.475293,25.056914,-0.09011612401434599,-0.9103378452527456,0.7277855840285482,-0.19329417679645222,0.9023770665212167,1.7785305759749417,-0.28341030081079843,-0.14798191411725026,2.50631616000349
462,11.533213,18.081252,24.647607,-0.0904272133584838,-0.9114089122243684,0.7277855840285482,-0.1962056142001305,0.8906876898360181,1.7785305759749417,-0.2866328275586141,-0.18363569515450495,2.50631616000349
463,11.551598,17.005922,24.541633,-0.07857553994914246,-0.8706041203328763,0.7277855840285482,-0.18449165237715914,0.9377190675505975,1.7785305759749417,-0.26306719232630194,0.0770926290234697,2.50631616000349
464,9.504708,18.213843,26.668689,-0.09253823486438373,-0.918677066707837,0.7277855840285482,-0.18532026332083973,0.9343922072739785,1.7785305759749417,-0.27785849818522346,-0.08655720901325714,2.50631616000349
465,10.273571,17.87347,26.088153,-0.09153564206119946,-0.9152251836468681,0.7277855840285482,-0.1868518242332189,0.928243013615029,1.7785305759749417,-0.27838746629441813,-0.09240967033222103,2.50631616000349
466,9.179325,17.666817,25.892253,-0.09255171868297063,-0.9187234909040106,0.7277855840285482,-0.18889277317294995,0.9200486348103769,1.7785305759749417,-0.28144449185592046,-0.12623235933518295,2.50631616000349
467,9.670614,20.074419,28.165968,-0.08762363410040885,-0.901756311766539,0.7277855840285482,-0.17406514470587342,0.9795813365201416,1.7785305759749417,-0.26168877880628205,0.09234328717701135,2.50631616000349
468,9.008513,19.440787,27.720055,-0.09331962299952057,-0.9213673517958153,0.7277855840285482,-0.1824369545073683,0.9459686480993381,1.7785305759749417,-0.27575657750688887,-0.06330172488924868,2.50631616000349
469,8.710796,22.472043,26.512177,-0.09273737627815004,-0.9193627018637389,0.7277855840285482,-0.18876133994161082,0.9205763372257318,1.7785305759749417,-0.28149871621976086,-0.1268322934075875,2.50631616000349
470,7.88251,22.248688,25.95525,-0.09283908248181083,-0.9197128718634607,0.7277855840285482,-0.19395751576160092,0.8997137707128313,1.7785305759749417,-0.2867965982434115,-0.18544764105690814,2.50631616000349
471,8.386281,23.528381,12.554335,0.009758885497983982,-0.5664725666922302,0.7277855840285482,-0.22907689276649013,0.7587100087081942,1.7785305759749417,-0.21931800726850614,0.5611301519598724,2.50631616000349
472,7.721575,22.759509,12.369311,0.027423343519801247,-0.5056546122514565,0.7277855840285482,-0.24535945872732556,0.6933357551943344,1.7785305759749417,-0.21793611520752432,0.5764192964154657,2.50631616000349
473,7.845667,22.026136,7.43516,0.005443368464835396,-0.5813307026161431,0.7277855840285482,-0.20444170846812737,0.8576198972082985,1.7785305759749417,-0.1989983400032922,0.7859453433046413,2.50631616000349
474,8.207617,23.050485,7.103842,0.0005556919441479513,-0.5981587585683419,0.7277855840285482,-0.19277439361087856,0.9044639880683283,1.7785305759749417,-0.1922187016667305,0.8609547255936776,2.50631616000349
475,8.121521,22.192604,6.485107,0.006618800471846931,-0.577283741754827,0.7277855840285482,-0.18627005198613666,0.9305788202968237,1.7785305759749417,-0.17965125151428962,1.0,2.50631616000349
